No,Restaurant,Rating,Number of Comments,Cuisine,Budget,Locality,URL,Image URL
209,,,,,,Taksim,https://www.zomato.com/istanbul/aya-terrace-four-seasons-sultanahmet-sultanahmet-istanbul/info,
210,,,,,,Taksim,https://www.zomato.com/istanbul/k%C3%B6%C5%9Feba%C5%9F%C4%B1-karak%C3%B6y-istanbul/info,
211,,,,,,Taksim,https://www.zomato.com/istanbul/arts-restaurant-renaissance-i%CC%87stanbul-bosphorus-hotel-gayrettepe-merkez-istanbul/info,
212,,,,,,Taksim,https://www.zomato.com/istanbul/et-cetera-radisson-blu-bosphorus-ortak%C3%B6y-merkez-istanbul/info,
213,,,,,,Taksim,https://www.zomato.com/istanbul/jin-terrace-bar-lazzoni-hotel-s%C3%BCtl%C3%BCce-istanbul/info,
214,,,,,,Taksim,https://www.zomato.com/istanbul/siyah-beyaz-meyhane-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
215,,,,,,Taksim,https://www.zomato.com/istanbul/afrodit-restaurant-1-kumkap%C4%B1-istanbul/info,
216,,,,,,Taksim,https://www.zomato.com/istanbul/balat-agora-meyhanesi-balat-istanbul/info,
217,,,,,,Taksim,https://www.zomato.com/istanbul/marble-bar-fairmont-quasar-istanbul-mecidiyek%C3%B6y-merkez-istanbul/info,
218,,,,,,Taksim,https://www.zomato.com/palavrameyhane/info,
219,,,,,,Taksim,https://www.zomato.com/istanbul/zervan-restaurant-ocakba%C5%9F%C4%B1-1-%C5%9Ei%C5%9Fli-merkez-istanbul/info,
220,,,,,,Taksim,https://www.zomato.com/istanbul/peymane-ocakba%C5%9F%C4%B1-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
221,,,,,,Taksim,https://www.zomato.com/istanbul/atrium-restaurant-doubletree-by-hilton-hotel-piyalepa%C5%9Fa-istanbul/info,
222,,,,,,Taksim,https://www.zomato.com/istanbul/sefa-ocakba%C5%9F%C4%B1-harbiye-istanbul/info,
223,,,,,,Taksim,https://www.zomato.com/istanbul/latife-han%C4%B1m-meyhanesi-taksim-istanbul/info,
224,,,,,,Taksim,https://www.zomato.com/istanbul/abbas-taksim-istanbul/info,
225,,,,,,Taksim,https://www.zomato.com/istanbul/keyif-restaurant-taksim-istanbul/info,
226,,,,,,Taksim,https://www.zomato.com/istanbul/babel-ocakba%C5%9F%C4%B1-nevizade-taksim-istanbul/info,
227,,,,,,Taksim,https://www.zomato.com/istanbul/palmiye-restaurant-taksim-istanbul/info,
228,,,,,,Taksim,https://www.zomato.com/istanbul/4ten-4e-ocakba%C5%9F%C4%B1-taksim-istanbul/info,
229,,,,,,Taksim,https://www.zomato.com/istanbul/salk%C4%B1m-meyhanesi-taksim-istanbul/info,
230,,,,,,Taksim,https://www.zomato.com/istanbul/feraye-asmal%C4%B1mescit-istanbul/info,
231,,,,,,Taksim,https://www.zomato.com/istanbul/balat-sahil-restaurant-balat-istanbul/info,
232,,,,,,Taksim,https://www.zomato.com/istanbul/i%CC%87smet-baba-restaurant-kuzguncuk-istanbul/info,
233,,,,,,Taksim,https://www.zomato.com/istanbul/kaddeh-fulya-istanbul/info,
234,,,,,,Taksim,https://www.zomato.com/istanbul/olive-anatolian-restaurant-sirkeci-istanbul/info,
235,,,,,,Taksim,https://www.zomato.com/istanbul/kasa-lokanta-bar-the-house-hotel-karak%C3%B6y-karak%C3%B6y-istanbul/info,
236,,,,,,Taksim,https://www.zomato.com/istanbul/cibali-bal%C4%B1k%C3%A7%C4%B1s%C4%B1-balat-istanbul/info,
237,,,,,,Taksim,https://www.zomato.com/istanbul/dio-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
238,,,,,,Taksim,https://www.zomato.com/istanbul/kristal-ocakba%C5%9F%C4%B1-1-kurtulu%C5%9F-istanbul/info,
239,,,,,,Taksim,https://www.zomato.com/istanbul/be%C5%9Fikta%C5%9F-meyhanesi-1-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
240,,,,,,Taksim,https://www.zomato.com/istanbul/krependeki-kadirin-yeri-taksim-istanbul/info,
241,,,,,,Taksim,https://www.zomato.com/istanbul/deg%C3%BCstasyon-restaurant-taksim-istanbul/info,
242,,,,,,Taksim,https://www.zomato.com/istanbul/firuzende-restaurant-anemon-hotels-galata-istanbul/info,
243,,,,,,Taksim,https://www.zomato.com/istanbul/jash-i%CC%87stanbul-cihangir-istanbul/info,
244,,,,,,Taksim,https://www.zomato.com/istanbul/savoy-bal%C4%B1k-cihangir-istanbul/info,
245,,,,,,Taksim,https://www.zomato.com/istanbul/zeytinli-restaurant-asmal%C4%B1mescit-istanbul/info,
246,,,,,,Taksim,https://www.zomato.com/cemiyet-meyhane/info,
247,,,,,,Taksim,https://www.zomato.com/istanbul/aheste-pera-asmal%C4%B1mescit-istanbul/info,
248,,,,,,Taksim,https://www.zomato.com/istanbul/salomanje-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
249,,,,,,Taksim,https://www.zomato.com/istanbul/bal%C4%B1k%C3%A7%C4%B1-sabahattin-sultanahmet-istanbul/info,
250,,,,,,Taksim,https://www.zomato.com/istanbul/ni%C5%9Fanta%C5%9F%C4%B1-bal%C4%B1k%C3%A7%C4%B1s%C4%B1-1-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
251,,,,,,Taksim,https://www.zomato.com/istanbul/ar-balk-restaurant-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
252,,,,,,Taksim,https://www.zomato.com/istanbul/fikret-y%C4%B1lmaz-adana-ocakba%C5%9F%C4%B1-g%C3%BClba%C4%9F-istanbul/info,
253,,,,,,Taksim,https://www.zomato.com/istanbul/astek-meyhane-kurtulu%C5%9F-istanbul/info,
254,,,,,,Taksim,https://www.zomato.com/istanbul/lavinia-raffles-i%CC%87stanbul-levaz%C4%B1m-istanbul/info,
255,,,,,,Taksim,https://www.zomato.com/istanbul/babal%C4%B1k-restaurant-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
256,,,,,,Taksim,https://www.zomato.com/istanbul/karak%C3%B6y-afrodit-paradise-restaurant-karak%C3%B6y-istanbul/info,
257,,,,,,Taksim,https://www.zomato.com/istanbul/360%C2%B0-cihann%C3%BCma-panaroma-restaurant-sultanahmet-istanbul/info,
258,,,,,,Taksim,https://www.zomato.com/istanbul/ni%C5%9Fanta%C5%9F%C4%B1-ocakba%C5%9F%C4%B1-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
259,,,,,,Taksim,https://www.zomato.com/istanbul/%C3%A7ukur-meyhane-taksim-istanbul/info,
260,,,,,,Taksim,https://www.zomato.com/istanbul/aretin-yeri-1-taksim-istanbul/info,
261,,,,,,Taksim,https://www.zomato.com/istanbul/nevizade-restaurant-taksim-istanbul/info,
262,,,,,,Taksim,https://www.zomato.com/istanbul/kenan-usta-ocakba%C5%9F%C4%B1-taksim-istanbul/info,
263,,,,,,Taksim,https://www.zomato.com/istanbul/alem-restaurant-taksim-istanbul/info,
264,,,,,,Taksim,https://www.zomato.com/istanbul/aspera-restaurant-taksim-istanbul/info,
265,,,,,,Taksim,https://www.zomato.com/istanbul/kalamar-restaurant-taksim-istanbul/info,
266,,,,,,Taksim,https://www.zomato.com/istanbul/mahzen-restaurant-1-taksim-istanbul/info,
267,,,,,,Taksim,https://www.zomato.com/istanbul/stop-restoran-taksim-istanbul/info,
268,,,,,,Taksim,https://www.zomato.com/istanbul/%C3%A7%C4%B1nar-restaurant-taksim-istanbul/info,
269,,,,,,Taksim,https://www.zomato.com/istanbul/barba-rasimo-1956-taksim-istanbul/info,
270,,,,,,Taksim,https://www.zomato.com/istanbul/5-kat-restaurant-cihangir-istanbul/info,
271,,,,,,Taksim,https://www.zomato.com/istanbul/yirmibir-kebap-asmal%C4%B1mescit-istanbul/info,
272,,,,,,Taksim,https://www.zomato.com/istanbul/cezayir-restaurant-cihangir-istanbul/info,
273,,,,,,Taksim,https://www.zomato.com/istanbul/kevok-ocakba%C5%9F%C4%B1-asmal%C4%B1mescit-istanbul/info,
274,,,,,,Taksim,https://www.zomato.com/istanbul/p%C3%BCrtela%C5%9F-ocakba%C5%9F%C4%B1-cihangir-istanbul/info,
275,,,,,,Taksim,https://www.zomato.com/istanbul/antiochia-asmal%C4%B1mescit-istanbul/info,
276,,,,,,Taksim,https://www.zomato.com/istanbul/moise-karak%C3%B6y-galata-istanbul/info,
277,,,,,,Taksim,https://www.zomato.com/istanbul/akbabal%C4%B1-asmal%C4%B1mescit-istanbul/info,
278,,,,,,Taksim,https://www.zomato.com/istanbul/peninsula-teras-restaurant-golden-city-hotel-karak%C3%B6y-istanbul/info,
279,,,,,,Taksim,https://www.zomato.com/istanbul/nadide-meyhane-esentepe-istanbul/info,
280,,,,,,Taksim,https://www.zomato.com/istanbul/dem-meyhane-karak%C3%B6y-istanbul/info,
281,,,,,,Taksim,https://www.zomato.com/istanbul/fine-dine-istanbul-hotel-arcadia-blue-sultanahmet-istanbul/info,
282,,,,,,Taksim,https://www.zomato.com/istanbul/delicatessen-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
283,,,,,,Taksim,https://www.zomato.com/istanbul/harbi-adana-ocakba%C5%9F%C4%B1-ortak%C3%B6y-merkez-istanbul/info,
284,,,,,,Taksim,https://www.zomato.com/istanbul/kuytu-bal%C4%B1k-karak%C3%B6y-istanbul/info,
285,,,,,,Taksim,https://www.zomato.com/istanbul/balk-kemalin-yeri-karak%C3%B6y-istanbul/info,
286,,,,,,Taksim,https://www.zomato.com/istanbul/tershane-karak%C3%B6y-istanbul/info,
287,,,,,,Taksim,https://www.zomato.com/istanbul/halat-by-divan-rahmi-ko%C3%A7-m%C3%BCzesi-hask%C3%B6y-okmeydan%C4%B1-istanbul/info,
288,,,,,,Taksim,https://www.zomato.com/istanbul/%C3%A7at-%C3%A7at-ocakba%C5%9F%C4%B1-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
289,,,,,,Taksim,https://www.zomato.com/istanbul/be%C5%9Fikta%C5%9F-ahtapot-restaurant-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
290,,,,,,Taksim,https://www.zomato.com/istanbul/boel-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
291,,,,,,Taksim,https://www.zomato.com/istanbul/g%C3%BCnayd%C4%B1n-kebap-restaurant-ma%C3%A7ka-istanbul/info,
292,,,,,,Taksim,https://www.zomato.com/istanbul/the-dish-room-restaurant-terrace-bar-i%CC%87stanbul-marriott-hotel-%C5%9Fi%C5%9Fli-%C5%9Ei%C5%9Fli-merkez-istanbul/info,
293,,,,,,Taksim,https://www.zomato.com/istanbul/odessa-restaurant-karak%C3%B6y-istanbul/info,
294,,,,,,Taksim,https://www.zomato.com/istanbul/olimpiyat-2-minas-kumkap%C4%B1-istanbul/info,
295,,,,,,Taksim,https://www.zomato.com/istanbul/the-wine-bar-park-hyatt-i%CC%87stanbul-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
296,,,,,,Taksim,https://www.zomato.com/istanbul/bab-%C4%B1-hayat-jino-lei-emin%C3%B6n%C3%BC-merkez-istanbul/info,
297,,,,,,Taksim,https://www.zomato.com/istanbul/istanbul-enjoyer-cafe-restaurant-sultanahmet-istanbul/info,
298,,,,,,Taksim,https://www.zomato.com/istanbul/kumkap%C4%B1-evren-restaurant-kumkap%C4%B1-istanbul/info,
299,,,,,,Taksim,https://www.zomato.com/istanbul/kumkap%C4%B1-albatros-kumkap%C4%B1-istanbul/info,
300,,,,,,Taksim,https://www.zomato.com/istanbul/z%C3%BCbeyir-ocakba%C5%9F%C4%B1-restaurant-1-taksim-istanbul/info,
301,,,,,,Taksim,https://www.zomato.com/istanbul/beyo%C4%9Flu-ocakba%C5%9F%C4%B1-taksim-istanbul/info,
302,,,,,,Taksim,https://www.zomato.com/istanbul/eski-babel-ocakba%C5%9F%C4%B1-restaurant-taksim-istanbul/info,
303,,,,,,Taksim,https://www.zomato.com/istanbul/f%C4%B1cc%C4%B1n-1-asmal%C4%B1mescit-istanbul/info,
304,,,,,,Taksim,https://www.zomato.com/istanbul/f%C4%B1cc%C4%B1n-kallavi-asmal%C4%B1mescit-istanbul/info,
305,,,,,,Taksim,https://www.zomato.com/istanbul/limoncello-akaretler-istanbul/info,
306,,,,,,Taksim,https://www.zomato.com/istanbul/sefarad-meyhanesi-ortak%C3%B6y-merkez-istanbul/info,
307,,,,,,Taksim,https://www.zomato.com/istanbul/tatavla-meyhane-kurtulu%C5%9F-istanbul/info,
308,,,,,,Taksim,https://www.zomato.com/istanbul/kuledebar-k%C4%B1z-kulesi-salacak-istanbul/info,
309,,,,,,Taksim,https://www.zomato.com/istanbul/run-akaretler-istanbul/info,
310,,,,,,Taksim,https://www.zomato.com/istanbul/hazal-t%C3%BCrk%C3%BC-evi-ca%C4%9Flayan-istanbul/info,
311,,,,,,Taksim,https://www.zomato.com/istanbul/rakofoli-karak%C3%B6y-istanbul/info,
312,,,,,,Taksim,https://www.zomato.com/istanbul/zamanta%C5%9F%C4%B1-meyhane-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
313,,,,,,Taksim,https://www.zomato.com/istanbul/nept%C3%BCn-restaurant-emin%C3%B6n%C3%BC-merkez-istanbul/info,
314,,,,,,Taksim,https://www.zomato.com/istanbul/ortak%C3%B6y-ocakba%C5%9F%C4%B1-restaurant-ortak%C3%B6y-merkez-istanbul/info,
315,,,,,,Taksim,https://www.zomato.com/istanbul/tarihi-cumhuriyet-meyhanesi-taksim-istanbul/info,
316,,,,,,Taksim,https://www.zomato.com/istanbul/umut-ocakba%C5%9F%C4%B1-taksim-istanbul/info,
317,,,,,,Taksim,https://www.zomato.com/sevicrestoran/info,
318,,,,,,Taksim,https://www.zomato.com/istanbul/kime-ne-restoran-taksim-istanbul/info,
319,,,,,,Taksim,https://www.zomato.com/istanbul/pera-bal%C4%B1k-taksim-istanbul/info,
320,,,,,,Taksim,https://www.zomato.com/istanbul/elit-ocakba%C5%9F%C4%B1-taksim-istanbul/info,
321,,,,,,Taksim,https://www.zomato.com/istanbul/huzur-restaurant-taksim-istanbul/info,
322,,,,,,Taksim,https://www.zomato.com/istanbul/dubliner-irish-pub-restaurant-taksim-istanbul/info,
323,,,,,,Taksim,https://www.zomato.com/istanbul/la-nouba-restaurant-cvk-taksim-hotels-taksim-istanbul/info,
324,,,,,,Taksim,https://www.zomato.com/istanbul/tuti-bar-the-marmara-taksim-taksim-istanbul/info,
325,,,,,,Taksim,https://www.zomato.com/istanbul/meclis-meyhanesi-taksim-istanbul/info,
326,,,,,,Taksim,https://www.zomato.com/istanbul/toprak-t%C3%BCrk%C3%BC-evi-taksim-istanbul/info,
327,,,,,,Taksim,https://www.zomato.com/istanbul/pepos-galata-galata-istanbul/info,
328,,,,,,Taksim,https://www.zomato.com/istanbul/rose-marine-cihangir-istanbul/info,
329,,,,,,Taksim,https://www.zomato.com/istanbul/cihangir-bal%C4%B1k%C3%A7%C4%B1s%C4%B1-cihangir-istanbul/info,
330,,,,,,Taksim,https://www.zomato.com/istanbul/pera-public-rixos-pera-istanbul-asmal%C4%B1mescit-istanbul/info,
331,,,,,,Taksim,https://www.zomato.com/istanbul/sensus-wine-anemon-hotels-galata-istanbul/info,
332,,,,,,Taksim,https://www.zomato.com/istanbul/hazzo-pulo-asmal%C4%B1mescit-istanbul/info,
333,,,,,,Taksim,https://www.zomato.com/istanbul/birdy-pera-asmal%C4%B1mescit-istanbul/info,
334,,,,,,Taksim,https://www.zomato.com/istanbul/agatha-restaurant-pera-palace-hotel-asmal%C4%B1mescit-istanbul/info,
335,,,,,,Taksim,https://www.zomato.com/istanbul/salon-cuma-cihangir-istanbul/info,
336,,,,,,Taksim,https://www.zomato.com/istanbul/orient-bar-pera-palace-hotel-asmal%C4%B1mescit-istanbul/info,
337,,,,,,Taksim,https://www.zomato.com/istanbul/kadim-meyhane-asmal%C4%B1mescit-istanbul/info,
338,,,,,,Taksim,https://www.zomato.com/istanbul/vigneron-galata-istanbul/info,
339,,,,,,Taksim,https://www.zomato.com/istanbul/the-populist-bomonti-istanbul/info,
340,,,,,,Taksim,https://www.zomato.com/istanbul/ranchero-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
341,,,,,,Taksim,https://www.zomato.com/istanbul/bridge-restaurant-cafe-nakka%C5%9Ftepe-istanbul/info,
342,,,,,,Taksim,https://www.zomato.com/istanbul/lokanta-feriye-ortak%C3%B6y-merkez-istanbul/info,
343,,,,,,Taksim,https://www.zomato.com/istanbul/sushi-lab-6-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
344,,,,,,Taksim,https://www.zomato.com/istanbul/pepe-rosso-akaretler-istanbul/info,
345,,,,,,Taksim,https://www.zomato.com/istanbul/paps-italian-karak%C3%B6y-istanbul/info,
346,,,,,,Taksim,https://www.zomato.com/istanbul/milano-gourmet-1-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
347,,,,,,Taksim,https://www.zomato.com/istanbul/trattoria-serenzo-gayrettepe-merkez-istanbul/info,
348,,,,,,Taksim,https://www.zomato.com/istanbul/lokanta-1741-ca%C4%9Falo%C4%9Flu-istanbul/info,
349,,,,,,Taksim,https://www.zomato.com/istanbul/mahal-meze-meyhane-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
350,,,,,,Taksim,https://www.zomato.com/istanbul/beymen-brasserie-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
351,,,,,,Taksim,https://www.zomato.com/istanbul/noir-istanbul-kuru%C3%A7e%C5%9Fme-istanbul/info,
352,,,,,,Taksim,https://www.zomato.com/istanbul/bi-tek-karak%C3%B6y-karak%C3%B6y-istanbul/info,
353,,,,,,Taksim,https://www.zomato.com/istanbul/yar%C4%B1mada-bal%C4%B1k-karak%C3%B6y-istanbul/info,
354,,,,,,Taksim,https://www.zomato.com/istanbul/my-scala-ortak%C3%B6y-merkez-istanbul/info,
355,,,,,,Taksim,https://www.zomato.com/istanbul/skalion-teras-caf%C3%A9-restoran-skalion-hotel-kumkap%C4%B1-istanbul/info,
356,,,,,,Taksim,https://www.zomato.com/istanbul/kupa-ocakba%C5%9F%C4%B1-kurtulu%C5%9F-istanbul/info,
357,,,,,,Taksim,https://www.zomato.com/istanbul/blond-ortak%C3%B6y-merkez-istanbul/info,
358,,,,,,Taksim,https://www.zomato.com/istanbul/walk-kuru%C3%A7e%C5%9Fme-kuru%C3%A7e%C5%9Fme-istanbul/info,
359,,,,,,Taksim,https://www.zomato.com/istanbul/kupa-beer-house-kurtulu%C5%9F-istanbul/info,
360,,,,,,Taksim,https://www.zomato.com/istanbul/turgut-vidinli-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
361,,,,,,Taksim,https://www.zomato.com/istanbul/monochrome-brasserie-bomonti-istanbul/info,
362,,,,,,Taksim,https://www.zomato.com/istanbul/beyond-akaretler-akaretler-istanbul/info,
363,,,,,,Taksim,https://www.zomato.com/istanbul/tarihi-karak%C3%B6y-bal%C4%B1k-lokantas%C4%B1-1-karak%C3%B6y-istanbul/info,
364,,,,,,Taksim,https://www.zomato.com/istanbul/lacolina-nakka%C5%9Ftepe-istanbul/info,
365,,,,,,Taksim,https://www.zomato.com/istanbul/topa%C4%9Fac%C4%B1-lokantas%C4%B1-meyhane-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
366,,,,,,Taksim,https://www.zomato.com/istanbul/be%C5%9Fikta%C5%9F-barbaros-bal%C4%B1k-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
367,,,,,,Taksim,https://www.zomato.com/istanbul/masquerade-club-gayrettepe-merkez-istanbul/info,
368,,,,,,Taksim,https://www.zomato.com/istanbul/veranda-bar-terrace-hilton-istanbul-bosphorus-harbiye-istanbul/info,
369,,,,,,Taksim,https://www.zomato.com/istanbul/konyal%C4%B1-restaurant-1-sultanahmet-istanbul/info,
370,,,,,,Taksim,https://www.zomato.com/istanbul/tian-xiang-fu-small-hot-pot-%C5%9Ei%C5%9Fli-merkez-istanbul/info,
371,,,,,,Taksim,https://www.zomato.com/istanbul/ho%C5%9F-seda-kumkap%C4%B1-istanbul/info,
372,,,,,,Taksim,https://www.zomato.com/istanbul/cruise-lounge-bar-radisson-blu-bosphorus-ortak%C3%B6y-merkez-istanbul/info,
373,,,,,,Taksim,https://www.zomato.com/istanbul/galata-olympos-emin%C3%B6n%C3%BC-merkez-istanbul/info,
374,,,,,,Taksim,https://www.zomato.com/istanbul/vakkorama-cafe-2-levaz%C4%B1m-istanbul/info,
375,,,,,,Taksim,https://www.zomato.com/istanbul/ezberbozan-meyhane-gayrettepe-merkez-istanbul/info,
376,,,,,,Taksim,https://www.zomato.com/istanbul/naralt-ortak%C3%B6y-merkez/info,
377,,,,,,Taksim,https://www.zomato.com/istanbul/hanedan-bal%C4%B1k-restaurant-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
378,,,,,,Taksim,https://www.zomato.com/istanbul/ali%C3%A7o-meyhane-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
379,,,,,,Taksim,https://www.zomato.com/istanbul/stations-mecidiyek%C3%B6y-merkez-istanbul/info,
380,,,,,,Taksim,https://www.zomato.com/istanbul/ruga-s%C3%BCrmeli-hotels-resorts-1-gayrettepe-merkez-istanbul/info,
381,,,,,,Taksim,https://www.zomato.com/istanbul/beyond-kitchen-by-sushi-lab-akaretler-istanbul/info,
382,,,,,,Taksim,https://www.zomato.com/istanbul/saray-restaurant-emin%C3%B6n%C3%BC-merkez-istanbul/info,
383,,,,,,Taksim,https://www.zomato.com/istanbul/olimpiyat-restaurant-karak%C3%B6y-istanbul/info,
384,,,,,,Taksim,https://www.zomato.com/istanbul/lobby-lounge-hilton-istanbul-bosphorus-harbiye-istanbul/info,
385,,,,,,Taksim,https://www.zomato.com/istanbul/lounge-bar-the-stay-ni%C5%9Fanta%C5%9F%C4%B1-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
386,,,,,,Taksim,https://www.zomato.com/istanbul/sultans-restaurant-sultanahmet-istanbul/info,
387,,,,,,Taksim,https://www.zomato.com/istanbul/turk-art-terrace-restaurant-sultanahmet-istanbul/info,
388,,,,,,Taksim,https://www.zomato.com/istanbul/galata-nergis-bal%C4%B1k-emin%C3%B6n%C3%BC-merkez-istanbul/info,
389,,,,,,Taksim,https://www.zomato.com/istanbul/galata-secret-point-karak%C3%B6y-istanbul/info,
390,,,,,,Taksim,https://www.zomato.com/istanbul/kalamar-restaurant-1-kumkap%C4%B1-istanbul/info,
391,,,,,,Taksim,https://www.zomato.com/istanbul/marbella-cafe-restaurant-1-sultanahmet-istanbul/info,
392,,,,,,Taksim,https://www.zomato.com/istanbul/mona-cocktail-bar-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
393,,,,,,Taksim,https://www.zomato.com/istanbul/foxy-ni%C5%9Fanta%C5%9F%C4%B1-1-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
394,,,,,,Taksim,https://www.zomato.com/istanbul/meyhane-i-ara-kurtulu%C5%9F-istanbul/info,
395,,,,,,Taksim,https://www.zomato.com/istanbul/bionda-ni%C5%9Fanta%C5%9F%C4%B1-istanbul/info,
396,,,,,,Taksim,https://www.zomato.com/istanbul/galata-sembol-bal%C4%B1k-restaurant-emin%C3%B6n%C3%BC-merkez-istanbul/info,
397,,,,,,Taksim,https://www.zomato.com/istanbul/deniz-k%C4%B1z%C4%B1-bal%C4%B1k-restaurant-kumkap%C4%B1-istanbul/info,
398,,,,,,Taksim,https://www.zomato.com/istanbul/e%C5%9Fik-karak%C3%B6y-karak%C3%B6y-istanbul/info,
399,,,,,,Taksim,https://www.zomato.com/istanbul/venezia-restaurant-hotel-vicenza-laleli-istanbul/info,
400,,,,,,Taksim,https://www.zomato.com/istanbul/patara-restaurant-kumkap%C4%B1-istanbul/info,
401,,,,,,Taksim,https://www.zomato.com/istanbul/pancaldi-restaurant-ramada-plaza-by-wyndham-istanbul-city-center-osmanbey-istanbul/info,
402,,,,,,Taksim,https://www.zomato.com/istanbul/lokum-restaurant-sultanahmet-istanbul/info,
403,,,,,,Taksim,https://www.zomato.com/istanbul/%C5%9Fad%C4%B1rvan-restaurant-%C3%BCsk%C3%BCdar-merkez-istanbul/info,
404,,,,,,Taksim,https://www.zomato.com/istanbul/g%C3%B6lcek-restaurant-1-kumkap%C4%B1-istanbul/info,
405,,,,,,Taksim,https://www.zomato.com/istanbul/dosso-dossi-dosso-dossi-hotel-fatih-merkez-istanbul/info,
406,,,,,,Taksim,https://www.zomato.com/istanbul/beyaz-i%CC%87nci-restaurant-emin%C3%B6n%C3%BC-merkez-istanbul/info,
407,,,,,,Taksim,https://www.zomato.com/istanbul/kumkap%C4%B1-h%C3%BCnkar-kumkap%C4%B1-istanbul/info,
408,,,,,,Taksim,https://www.zomato.com/istanbul/cafe-marmara-best-western-citadel-hotel-sultanahmet-istanbul/info,
409,,,,,,Taksim,https://www.zomato.com/istanbul/delight-restaurant-arena-hotel-1-sultanahmet-istanbul/info,
410,,,,,,Taksim,https://www.zomato.com/istanbul/can-ocakba%C5%9F%C4%B1-aksaray-istanbul/info,
411,,,,,,Taksim,https://www.zomato.com/istanbul/37-sultan-restaurant-aksaray-istanbul/info,
412,,,,,,Taksim,https://www.zomato.com/istanbul/hanedan%C4%B1-aras-sultanahmet-istanbul/info,
413,,,,,,Taksim,https://www.zomato.com/istanbul/seymen-ocakba%C5%9F%C4%B1-kurtulu%C5%9F-istanbul/info,
414,,,,,,Taksim,https://www.zomato.com/istanbul/1890-restaurant-kumkap%C4%B1-istanbul/info,
415,,,,,,Taksim,https://www.zomato.com/istanbul/new-hagia-sophia-steak-kebap-fish-house-sultanahmet-istanbul/info,
416,,,,,,Taksim,https://www.zomato.com/istanbul/lipsos-restaurant-taksim-istanbul/info,
417,,,,,,Taksim,https://www.zomato.com/istanbul/taksim-my-house-taksim-istanbul/info,
418,,,,,,Taksim,https://www.zomato.com/istanbul/sohbet-ocakba%C5%9F%C4%B1-taksim-istanbul/info,
419,,,,,,Taksim,https://www.zomato.com/istanbul/kr-agop-restaurant-kumkap%C4%B1-istanbul/info,
420,,,,,,Taksim,https://www.zomato.com/istanbul/hasbinin-yeri-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
421,,,,,,Taksim,https://www.zomato.com/kebabigayrettepe/info,
422,,,,,,Taksim,https://www.zomato.com/istanbul/olta-bal%C4%B1k-be%C5%9Fikta%C5%9F-merkez-istanbul/info,
423,,,,,,Taksim,https://www.zomato.com/istanbul/pangalt%C4%B1-meyhanesi-kurtulu%C5%9F-istanbul/info,
424,,,,,,Taksim,https://www.zomato.com/istanbul/amedros-cafe-restaurant-sultanahmet-istanbul/info,
425,,,,,,Taksim,https://www.zomato.com/istanbul/divan-brasserie-beyo%C4%9Flu-taksim-istanbul/info,
426,,,,,,Taksim,https://www.zomato.com/istanbul/los-altos-taksim-istanbul/info,
427,,,,,,Taksim,https://www.zomato.com/istanbul/terrace-41-corinne-art-boutique-hotel-taksim-istanbul/info,
428,,,,,,Taksim,https://www.zomato.com/istanbul/corinne-brasserie-corinne-art-boutique-hotel-taksim-istanbul/info,
429,,,,,,Taksim,https://www.zomato.com/istanbul/kirvem-ocakba%C5%9F%C4%B1-1-taksim-istanbul/info,
430,,,,,,Taksim,https://www.zomato.com/istanbul/pala-ocakba%C5%9F%C4%B1-taksim-istanbul/info,
431,,,,,,Taksim,https://www.zomato.com/istanbul/mer-bal%C4%B1k-restaurant-taksim-istanbul/info,
432,,,,,,Taksim,https://www.zomato.com/istanbul/medinem-restaurant-cafe-taksim-istanbul/info,
433,,,,,,Taksim,https://www.zomato.com/istanbul/nola-galata-istanbul/info,
